Mixture	Neurons	Astrocytes	Oligodendrocytes	Microglia	Endothelia	P-value	Correlation	RMSE
CMC_PENN_087	0.628907913913963	0.0971562669092007	0.190883909893153	0.013395332127343	0.0696565771563401	9999	0.568152187136101	0.858274184648344
CMC_PENN_088	0.581328538593091	0.100303678470823	0.220771049578997	0	0.0975967333570893	9999	0.564044849042948	0.859246982447835
CMC_PENN_089	0.629619364993155	0.108436133982538	0.179773731902024	0	0.0821707691222835	9999	0.514807446586147	0.907376652996094
CMC_PENN_090	0.51196864082958	0.342198567553557	0.10721611989407	0	0.038616671722793	9999	0.596131182822632	0.827475085229377
CMC_PENN_091	0.455753572788189	0.105081801493349	0.345745231575575	0	0.0934193941428868	9999	0.50292008633547	0.909960614188476
CMC_PENN_092	0.478660899814036	0.0838047897024255	0.376027641013981	0	0.0615066694695575	9999	0.366161583757157	1.02559551718791
CMC_PENN_093	0.701957205001113	0.119364427987407	0.118168202997611	0	0.0605101640138691	9999	0.603301536177039	0.829748821301853
CMC_PENN_094	0.46190879174101	0.162279773137116	0.270674365152213	0	0.105137069969661	9999	0.499379600618962	0.910374552280669
CMC_PENN_095	0.592257068510132	0.0733739492687661	0.281687102544029	0.00605359114626379	0.0466282885308094	9999	0.610418566815982	0.816992749525744
CMC_PENN_096	0.465705302205377	0.129610620801131	0.3034982295969	0	0.101185847396592	9999	0.579222032374641	0.84028785109964
CMC_PENN_097	0.621662120421697	0.101975654732942	0.232553739044341	0	0.0438084858010201	9999	0.311169457606461	1.07488668274288
CMC_PENN_098	0.684998563800127	0.110787256841893	0.117118288504338	0	0.087095890853643	9999	0.528467393007381	0.899979037663976
CMC_PENN_099	0.692767217506586	0.0794732237755272	0.161428804911989	0.0130391333067869	0.0532916204991104	9999	0.351841488454118	1.05147804743105
CMC_PENN_100	0.648486054598143	0.117230764954006	0.140151401243677	0	0.0941317792041744	9999	0.525492539883293	0.899126182461606
CMC_PENN_101	0.654019146817375	0.0872055163454703	0.203167154224631	0	0.0556081826125233	9999	0.452637331230715	0.964816635511406
CMC_PITT_001	0.750036329666385	0.0927781842634614	0.0531490231820341	0	0.104036462888119	9999	0.638273236964419	0.798492847473662
CMC_PITT_002	0.646534783703129	0.12695801410065	0.072719677040977	0	0.153787525155244	9999	0.603312505238241	0.825921371656139
CMC_PITT_003	0.692920345944354	0.125576200070195	0.0494264640208286	0.00332627881840201	0.128750711146221	9999	0.346240015157582	1.05628303559647
CMC_PITT_004	0.704771737748178	0.146400364490672	0.0205734777050655	0	0.128254420056085	9999	0.496343707562457	0.932526631928911
CMC_PITT_005	0.778789100859849	0.0917138674386837	0.0547203792306508	0	0.0747766524708162	9999	0.621908710324013	0.8184987303676
CMC_PITT_006	0.677927148612899	0.137122328564225	0.10293913221123	0	0.0820113906116459	9999	0.598944153997442	0.831983452650704
CMC_PITT_007	0.705863867638881	0.0781896631121089	0.0837302187912055	0	0.132216250457805	9999	0.458922028376275	0.965318440452905
CMC_PITT_008	0.793607646994679	0.102599518319618	0.0419901967870902	0	0.0618026378986127	9999	0.381259356227805	1.04364192940856
CMC_PITT_009	0.658063495456094	0.113444787027163	0.104593727900333	0	0.12389798961641	9999	0.618042056939075	0.81161414820601
CMC_PITT_010	0.740045500381642	0.0882436639479404	0.0604106348309644	0	0.111300200839453	9999	0.578735596421655	0.858528191777452
CMC_PITT_011	0.783139330173997	0.101436977883808	0.0191989157380517	0	0.0962247762041436	9999	0.551819061844418	0.890164843254969
CMC_PITT_012	0.72662790685341	0.106421941079213	0.0657897494173351	0	0.101160402650042	9999	0.609480903083786	0.826084175355002
CMC_PITT_013	0.746459538566878	0.0985813592522271	0.0310285200826832	0	0.123930582098211	9999	0.539487295745855	0.897596284859444
CMC_PITT_014	0.635612538319402	0.10523219203139	0.0851164675305846	0	0.174038802118623	9999	0.612306705197034	0.816516884281186
CMC_PITT_015	0.55664167451245	0.165597266839637	0.0771705789435698	0	0.200590479704343	9999	0.636098491072549	0.788352454063575
CMC_PITT_017	0.717389145059362	0.116442679242931	0.0565537429536635	0	0.109614432744044	9999	0.336174754274686	1.06756691896377
CMC_PITT_018	0.786624456183696	0.0630214064962322	0.0475077167224367	0	0.102846420597635	9999	0.466690297451356	0.969865423838648
CMC_PITT_019	0.773792755717781	0.0751660043945823	0.0578449607679626	0	0.0931962791196743	9999	0.439279498028952	0.99157565896287
CMC_PITT_020	0.718110605010375	0.110265239277513	0.0894969239343654	0	0.0821272317777463	9999	0.368225125281251	1.04166447671818
CMC_PITT_021	0.779051810577052	0.0809167154794978	0.0405421183398415	0	0.0994893556036082	9999	0.526765498699268	0.913500134157713
CMC_PITT_022	0.752616832117223	0.116414451327326	0.045716541774421	0	0.0852521747810294	9999	0.496843891354939	0.93719307926081
CMC_PITT_023	0.71119500720877	0.0777224438207012	0.0613727322141131	0	0.149709816756415	9999	0.550942930082621	0.883001402530429
CMC_PITT_024	0.721596847866992	0.108195936669292	0.0611176418635594	0	0.109089573600156	9999	0.548409280007948	0.88566997439844
CMC_PITT_025	0.788774426799552	0.103733874514862	0.0710614025763129	0	0.0364302961092721	9999	0.434808140232626	0.997220535142659
CMC_PITT_026	0.618689875268274	0.136683229499974	0.0412351152294292	0.0522716978416208	0.151120082160702	9999	0.34422024231883	1.04800901386515
CMC_PITT_027	0.762221670947754	0.135033239046201	0.0214688413991548	0	0.0812762486068898	9999	0.645231910285657	0.792226365666064
CMC_PITT_028	0.748092708496312	0.116160849220669	0.0728234956719211	0	0.0629229466110977	9999	0.420331205798601	1.00318763975307
CMC_PITT_029	0.650925383828217	0.186661342476851	0.0504344128029221	0	0.11197886089201	9999	0.631073889224116	0.798177031853771
CMC_PITT_030	0.769835167431876	0.0749003957270516	0.0475323070914389	0	0.107732129749634	9999	0.546186509107618	0.893911202776804
CMC_PITT_031	0.715435026975699	0.0912831784170191	0.0623188573985551	0	0.130962937208727	9999	0.513491415461917	0.917899439477742
CMC_PITT_032	0.687052700133657	0.107947875933369	0.0606721581345463	0	0.144327265798427	9999	0.490430958985132	0.93548475168038
CMC_PITT_033	0.736211601988241	0.0939950038002913	0.0584964944351329	0	0.111296899776335	9999	0.63767790669789	0.797877142083592
CMC_PITT_034	0.712859068458566	0.094743787945252	0.0616671243796301	0	0.130730019216552	9999	0.420356604245523	0.999055961927533
CMC_PITT_036	0.739336849227407	0.0727390197933016	0.0902831521238469	0	0.0976409788554448	9999	0.580369831748693	0.856747199851862
CMC_PITT_037	0.715541737676032	0.0897566232363289	0.0731255062465512	0	0.121576132841087	9999	0.469554148914153	0.957023910961242
CMC_PITT_038	0.692707379870352	0.0912648426224062	0.0699166070422489	0	0.146111170464993	9999	0.470196629338057	0.954062627469811
CMC_PITT_039	0.691958772322641	0.0896053271143479	0.0923850428804754	0	0.126050857682535	9999	0.497711283116713	0.929201403585246
CMC_PITT_040	0.74820447454721	0.0774411694629463	0.0594542066025216	0	0.114900149387322	9999	0.583064544679242	0.85528599702378
CMC_PITT_041	0.605165306228541	0.179866963437399	0.0482911841337855	0.0188499174258347	0.14782662877444	9999	0.366780542819483	1.02917890997112
CMC_PITT_042	0.768065382754442	0.0780289368337995	0.0369594170195238	0	0.116946263392235	9999	0.513021795470542	0.925179983415251
CMC_PITT_043	0.546775578415427	0.117389751105197	0.185106878965507	0	0.150727791513869	9999	0.633395710524208	0.790024815751383
CMC_PITT_044	0.713057082721271	0.114029744117438	0.0694561440597844	0	0.103457029101507	9999	0.47105780006011	0.954977424981119
CMC_PITT_045	0.711528475620106	0.126198069027106	0.0550580673260027	0	0.107215388026785	9999	0.511425626884114	0.918867812828168
CMC_PITT_046	0.753011969747291	0.0848802768347581	0.0598813397242268	0	0.102226413693725	9999	0.625683052109565	0.812082231973241
CMC_PITT_047	0.712804284182984	0.079254260266731	0.0765831449468993	0	0.131358310603386	9999	0.619063279952677	0.815454338840025
CMC_PITT_048	0.708338090812011	0.0893249814902698	0.101720731654206	0	0.100616196043514	9999	0.634539027766207	0.798584238148596
CMC_PITT_049	0.685319071846742	0.101952812775925	0.0859960623868708	0	0.126732052990462	9999	0.518898948757125	0.909245996366992
CMC_PITT_050	0.705688930083855	0.114454223480721	0.0438918660699027	0	0.135964980365521	9999	0.604933526449799	0.829263652920388
CMC_PITT_051	0.693687733310704	0.0915182909707522	0.110228985764112	0	0.104564989954432	9999	0.480700950735995	0.94418745040733
CMC_PITT_052	0.682369445121373	0.118472170769665	0.040328471526561	0.00323685568457582	0.155593056897824	9999	0.345277465079536	1.05635743194132
CMC_PITT_053	0.667159256306014	0.147341021909183	0.0684884140900812	0	0.117011307694721	9999	0.38198200335156	1.02387740695186
CMC_PITT_054	0.661621613753687	0.130132040982684	0.0634442934238402	0	0.144802051839789	9999	0.412015639588831	0.999310962368981
CMC_PITT_055	0.690656532986122	0.0757680555967241	0.104369723379323	0	0.129205688037832	9999	0.430080159684782	0.987916084862241
CMC_PITT_056	0.884756213589499	0	0.0352656333128295	0	0.0799781530976713	9999	0.557008460221794	0.901172102515898
CMC_PITT_057	0.556356932987876	0.153680672533443	0.198511902357627	0	0.0914504921210537	9999	0.357361603158657	1.03072131835253
CMC_PITT_058	0.786755021564338	0.0905455895472157	0.0478680960258437	0	0.074831292862603	9999	0.326612638487	1.08686316525434
CMC_PITT_059	0.727315719255283	0.0726959171460497	0.0800124570837888	0	0.119975906514878	9999	0.516059065100037	0.916912044773783
CMC_PITT_060	0.729517732238715	0.0866015146809156	0.104343352881144	0	0.079537400199225	9999	0.522251022330175	0.910872831857703
CMC_PITT_061	0.752959135563301	0.0930057158159048	0.0631518511959698	0	0.0908832974248243	9999	0.525718607431874	0.910669776392352
CMC_PITT_062	0.714367513194389	0.08565769337127	0.0870270124299912	0	0.11294778100435	9999	0.589034881319007	0.845604712727791
CMC_PITT_063	0.748458577418781	0.0829961879630136	0.0613011694315602	0	0.107244065186646	9999	0.442870940251452	0.984705366285013
CMC_PITT_064	0.691771934760118	0.101323384252919	0.0895770250847976	0	0.117327655902165	9999	0.596669827781827	0.835819078635916
CMC_PITT_065	0.682273779309161	0.100801506456757	0.102825000591017	0	0.114099713643064	9999	0.413412808662582	1.00015134683768
CMC_PITT_066	0.61857733894953	0.142059427296719	0.05294410647583	0	0.186419127277921	9999	0.604548809567943	0.823399518229431
CMC_PITT_067	0.694996428893625	0.0785223260663902	0.098938062427469	0	0.127543182612515	9999	0.479971604851528	0.945455277423786
CMC_PITT_068	0.706215031505745	0.114844344303823	0.0579076799474487	0	0.121032944242983	9999	0.548717927243023	0.883845415546161
CMC_PITT_069	0.734054466821956	0.123689071072032	0.0313332038774155	0	0.110923258228597	9999	0.442620054783284	0.983009571249951
CMC_PITT_070	0.75485838071893	0.0795095005872371	0.0840913225793753	0	0.0815407961144581	9999	0.514704118222578	0.921126243125297
CMC_PITT_071	0.827254565037471	0.093576317250147	0.0244692682799917	0	0.0546998494323906	9999	0.619542358946936	0.826761414114012
CMC_PITT_072	0.585057336909045	0.144866575354425	0.0604846525000165	0.00645967426224075	0.203131760974273	9999	0.527860029111827	0.893439744650319
CMC_PITT_073	0.751032419288622	0.112832313956655	0.029017266859263	0	0.10711799989546	9999	0.592665875028265	0.845954172552549
CMC_PITT_074	0.730510785821237	0.103041966966427	0.0693134999953923	0	0.0971337472169441	9999	0.626939172340566	0.808422278464969
CMC_PITT_075	0.692900420342497	0.101730546164288	0.0770949030075239	0	0.128274130485691	9999	0.406365094525399	1.00770923126879
CMC_PITT_076	0.751993188523736	0.108384541550944	0.0277311726878772	0	0.111891097237442	9999	0.480459602261524	0.952443504791827
CMC_PITT_077	0.755240440180682	0.0628297811547296	0.0888792864360918	0	0.0930504922284966	9999	0.612466002709991	0.826117435474745
CMC_PITT_079	0.809279114890297	0.0606332755773019	0.0334115028127617	0	0.0966761067196391	9999	0.625378723402726	0.818836707845492
CMC_PITT_080	0.639471780063217	0.165822098368797	0.0486259271594571	0	0.146080194408529	9999	0.63593163832829	0.792624774082209
CMC_PITT_081	0.810340440477918	0.080747166126901	0.0544418472521781	0	0.0544705461430033	9999	0.433989835623755	1.00177157326136
CMC_PITT_082	0.713488876116012	0.0561635477156743	0.120727550069572	0	0.109620026098742	9999	0.420967337729324	0.99877595033355
CMC_PITT_083	0.840128666285401	0.0521697068085989	0.033820032780595	0.00603019814428899	0.0678513959811157	9999	0.419053431253894	1.02059390107663
CMC_PITT_085	0.762060176511472	0.101200893249518	0.0313097138554141	0	0.105429216383597	9999	0.505377061910807	0.931127861501235
CMC_PITT_086	0.67697974568747	0.123022454441745	0.0697139287524307	0	0.130283871118354	9999	0.588613465503046	0.842602671302036
CMC_PITT_087	0.698558112501904	0.102029026883221	0.0707377651710022	0	0.128675095443872	9999	0.506237544985412	0.922327126256069
CMC_PITT_088	0.688601503692196	0.111232778605762	0.0808248163537564	0	0.119340901348286	9999	0.501500637008243	0.925193872236306
CMC_PITT_089	0.762873656116098	0.0759607310436545	0.0751883863730047	0	0.0859772264672428	9999	0.499395163763393	0.936361353712381
CMC_PITT_090	0.608559071675823	0.109650805525107	0.061881081042938	0.0269528769950284	0.192956164761103	9999	0.36301937299176	1.03351583935551
CMC_PITT_091	0.731426556871304	0.115419698802935	0.0456498993668116	0	0.107503844958949	9999	0.461527494420716	0.966018362398906
CMC_PITT_092	0.74715926114094	0.0652976388564105	0.105250372329791	0	0.0822927276728586	9999	0.396604314322498	1.02354265509753
CMC_PITT_093	0.77748971456001	0.0392200199553362	0.0764770727024798	0	0.106813192782174	9999	0.496278284598317	0.942130394656829
CMC_PITT_094	0.712651345612741	0.0762077140147483	0.0892356036813596	0	0.121905336691151	9999	0.576247418106312	0.858211921794436
CMC_PITT_095	0.704962713762544	0.11964404981182	0.057481303099051	0	0.117911933326585	9999	0.455893731525546	0.967409244863321
CMC_PITT_096	0.681994788063069	0.0624398457055563	0.115691796064761	0	0.139873570166613	9999	0.490226363374319	0.935358867791018
CMC_PITT_097	0.715551564407457	0.0854943873565153	0.0858374999965814	0	0.113116548239447	9999	0.611492239866732	0.823160083342844
CMC_PITT_098	0.712759394209362	0.0800344314325888	0.0743836557604013	0	0.132822518597648	9999	0.524614891176343	0.90743133241011
CMC_PITT_099	0.744525871791415	0.0985441397310869	0.0694418645482372	0	0.0874881239292609	9999	0.633156372729745	0.803160436452659
CMC_PITT_100	0.756500520235793	0.109933720346459	0.0646229372305532	0	0.0689428221871946	9999	0.444358237363857	0.983989977276871
CMC_PITT_101	0.753026299242418	0.0299832214865535	0.094083445095716	0	0.122907034175312	9999	0.59619806637403	0.843367589817857
CMC_PITT_102	0.680229389026299	0.0922128292190791	0.0869089280211107	0	0.140648853733511	9999	0.460804631047358	0.960470719096574
CMC_PITT_103	0.711658181907785	0.114525880217913	0.0551528262045463	0	0.118663111669756	9999	0.425529024050008	0.994245693732205
CMC_PITT_104	0.653543035394002	0.139429434627162	0.0783166985582223	0	0.128710831420613	9999	0.618003463516224	0.811395595661598
CMC_PITT_105	0.696619741381171	0.125386908522707	0.104561594410204	0	0.0734317556859182	9999	0.525516863970507	0.903809907325357
CMC_PITT_106	0.82906457722224	0.0838800248613595	0.0316538010450449	0	0.055401596871356	9999	0.457296777469739	0.984574593940784
CMC_PITT_107	0.729352457050602	0.0817617092864379	0.0694620697394578	0	0.119423763923502	9999	0.450226475890364	0.975780134433867
CMC_PITT_108	0.751614774779036	0.0804711828649738	0.0632576456716122	0	0.104656396684378	9999	0.487817811414613	0.945518227956287
CMC_PITT_109	0.690954138266275	0.0836549363506675	0.117109369408029	0	0.108281555975028	9999	0.476017849751402	0.948124634403051
CMC_PITT_110	0.815271655889856	0.0520405405166833	0.0912295142508741	0	0.0414582893425871	9999	0.428205903857958	1.00800540043614
CMC_PITT_111	0.656482364388339	0.144648892860198	0.0422989092428572	0	0.156569833508606	9999	0.616093152204897	0.814202524673778
CMC_PITT_112	0.734056230630743	0.0730363613196238	0.0872704126516131	0	0.10563699539802	9999	0.470203706861437	0.958828195466911
CMC_PITT_113	0.683469969300231	0.149552608139253	0.0403752757173313	0	0.126602146843185	9999	0.607900906020579	0.824239551660784
CMC_PITT_116	0.629028700464327	0.113329191935123	0.140502887247376	0	0.117139220353174	9999	0.532263944366828	0.891380830237134
CMC_PITT_117	0.6656023438153	0.161381085549219	0.0908259896830104	0	0.0821905809524711	9999	0.479895807889311	0.941359366367343
CMC_PITT_118	0.75180555441455	0.131751803911692	0.0665517427085369	0	0.0498908989652215	9999	0.527493607028212	0.908546326022682
CMC_PITT_120	0.687116630137098	0.0978207347834545	0.0822559113730399	0	0.132806723706408	9999	0.639109334967868	0.792370695215752
CMC_PITT_121	0.724006900293794	0.0958461211243288	0.0612965859898906	0	0.118850392591987	9999	0.470120681198202	0.957615928205792
CMC_PITT_122	0.728184907115957	0.0858446068525567	0.0751492519267988	0	0.110821234104688	9999	0.53471704235278	0.899434214640398
CMC_PITT_123	0.735320934433691	0.0871052620874004	0.0917090657032556	0	0.0858647377756531	9999	0.431365192572902	0.992230100573613
CMC_PITT_124	0.705593933813247	0.0924813959934416	0.07997190596509	0	0.121952764228221	9999	0.605912042872022	0.827957954617581
CMC_PITT_125	0.781320366897087	0.0811339945968066	0.071198243880322	0	0.0663473946257842	9999	0.482892653332859	0.953790082045337
CMC_PITT_126	0.764960036919828	0.0871096034028274	0.0267615913619699	0	0.121168768315375	9999	0.638042248512986	0.800622797860403
CMC_PITT_127	0.701502606675072	0.115714915430962	0.0762388802118708	0	0.106543597682095	9999	0.506836063584362	0.921713618479429
CMC_PITT_128	0.696300990203843	0.104088911339994	0.0595185007196724	0	0.140091597736491	9999	0.596819557984676	0.836504615333235
CMC_PITT_129	0.722532841810227	0.0941536269611599	0.0835638748770391	0	0.0997496563515736	9999	0.520380161890189	0.911855626578165
CMC_PITT_130	0.792960598832475	0.099804374820089	0.0451421212102225	0	0.0620929051372137	9999	0.364330826709755	1.05745497270488
CMC_PITT_131	0.774124006300869	0.0851661495290543	0.0470930975737583	0	0.0936167465963183	9999	0.653062910107422	0.784822234539956
CMC_PITT_132	0.67371905986439	0.145191418057968	0.0926543519956511	0	0.0884351700819912	9999	0.610830779544521	0.819823240881588
CMC_PITT_133	0.713627340712507	0.0905345565673946	0.0719578249459873	0	0.123880277774111	9999	0.586759210253575	0.847924480154026
CMC_PITT_134	0.714273978014797	0.103471752651049	0.0567392547063014	0	0.125515014627853	9999	0.574641118276601	0.859921766431168
CMC_PITT_135	0.729883224505799	0.0761800041838182	0.0811761607683156	0	0.112760610542067	9999	0.619837152549595	0.816027753532474
CMC_PITT_136	0.685026320349471	0.109235825110621	0.105378547982655	0	0.100359306557253	9999	0.620794711003283	0.810748711381796
CMC_PITT_137	0.756605299904118	0.0795274361614508	0.0550348553562881	0	0.108832408578143	9999	0.632450983739534	0.805437790399712
CMC_PITT_138	0.726188087176355	0.112561685152006	0.0462966365824012	0	0.114953591089238	9999	0.605975754904443	0.829858629839923
CMC_PITT_139	0.760937431667122	0.0766260855774082	0.0844102919134696	0	0.0780261908420004	9999	0.458668741003263	0.972443288152657
CMC_PITT_140	0.778200031028939	0.0952011867056488	0.0539203760955386	0	0.0726784061698734	9999	0.628592468210926	0.811357964386823
CMC_PITT_141	0.682382668093485	0.115440838009885	0.0573215168678533	0	0.144854977028776	9999	0.619671847956512	0.812300588476177
CMC_PITT_142	0.761919101831228	0.0961421952169203	0.0522156714419507	0	0.0897230315099011	9999	0.645700106841555	0.791531637516011
CMC_PITT_143	0.685264426581138	0.11675863105784	0.0788988629049009	0	0.119078079456121	9999	0.463436397040279	0.958284257610182
CMC_PITT_144	0.727168076177256	0.128406752547803	0.0499610776073512	0	0.0944640936675898	9999	0.641705087638898	0.792627749981986
CMC_PITT_145	0.685596274616653	0.131763955784371	0.0862499085358366	0	0.0963898610631397	9999	0.6066512746874	0.825052133291117
CMC_PITT_146	0.638476541786942	0.126447981270455	0.0882780781210402	0	0.146797398821563	9999	0.638821594220398	0.789274951708279
CMC_PITT_147	0.710171612091158	0.100342850946871	0.0837871540912503	0	0.105698382870721	9999	0.601654925262631	0.832436771952677
CMC_PITT_148	0.676159915898068	0.0781460905948809	0.10375520227714	0	0.141938791229911	9999	0.522443740129219	0.905493359412558
CMC_PITT_149	0.760860492589217	0.0795117800439693	0.0554369152158602	0	0.104190812150953	9999	0.6429187025926	0.794631058381493
CMC_PITT_150	0.746659344481636	0.103172931517008	0.0383638615156638	0	0.111803862485692	9999	0.63740254443021	0.799238717602772
CMC_PITT_151	0.736199408270456	0.0884909635541018	0.0671216520237859	0	0.108187976151656	9999	0.508712710177466	0.924466761689995
CMC_PITT_152	0.685152632706835	0.137705954391034	0.0502614073605423	0	0.126880005541588	9999	0.592808555108131	0.839305043027905
CMC_PITT_153	0.724101364836471	0.102116606555407	0.0423496662354443	0	0.131432362372677	9999	0.558611016305229	0.876718885112863
CMC_PITT_154	0.698111524518542	0.105014411672119	0.0842975818064916	0	0.112576482002848	9999	0.470438133563696	0.953721965100844
CMC_PITT_155	0.750912251389346	0.0506529771513816	0.0593453545078328	0	0.13908941695144	9999	0.616437460486458	0.82236148019769
CMC_PITT_156	0.734511786295377	0.0831035193183032	0.0746192070383194	0	0.107765487348001	9999	0.502476180080738	0.92994870932686
CMC_PITT_157	0.624117730556466	0.147144324537384	0.0825244955117979	0	0.146213449394352	9999	0.612543106722244	0.814971536574236
CMC_PITT_158	0.658713782313488	0.103419914606085	0.0666659902628942	0	0.171200312817533	9999	0.548869966065065	0.87982450750161
CMC_PITT_159	0.769137944500323	0.0444677059652568	0.088932375511325	0	0.0974619740230951	9999	0.615084844893175	0.825174045010815
CMC_PITT_160	0.80983427971417	0.0839999841272849	0.0195570989283896	0	0.0866086372301558	9999	0.608474450291184	0.836567527674049
CMC_PITT_161	0.692925968447956	0.112451033364409	0.0853055970973426	0	0.109317401090292	9999	0.553448859519979	0.877690033187817
CMC_PITT_162	0.720841295716808	0.0909158326307994	0.0468167381783846	0	0.141426133474008	9999	0.56476312720235	0.870632258580635
CMC_PITT_163	0.728675924721708	0.10688233180771	0.0497336077495703	0	0.114708135721011	9999	0.615360541049421	0.820499854342922
CMC_PITT_164	0.698145793399839	0.12647178189607	0.0605937771041728	0	0.114788647599917	9999	0.621249960116034	0.811586758417949
CMC_PITT_165	0.732768110729292	0.0976554998218364	0.0612394435629714	0	0.1083369458859	9999	0.579235220320122	0.857143326105216
CMC_PITT_166	0.702001996211136	0.0870151413401982	0.0874840666904953	0	0.12349879575817	9999	0.523608066605815	0.906856131984802
CMC_PITT_167	0.770261711949898	0.0853925020596223	0.04178324031037	0	0.10256254568011	9999	0.61560314907046	0.824516075009671
CMC_PITT_168	0.626879070439612	0.162789993896716	0.0926221588287496	0	0.117708776834923	9999	0.609223029159286	0.81815682911765
CMC_PITT_169	0.717015506313173	0.0907684972411295	0.0340161273467045	0	0.158199869098993	9999	0.582881072078674	0.852987114068468
CMC_PITT_170	0.629054297387167	0.137897372608538	0.107849927139515	0	0.125198402864779	9999	0.593428993551128	0.833801848057067
CMC_PITT_171	0.743409059454885	0.106647021150824	0.044533503553445	0	0.105410415840846	9999	0.445636517356744	0.981522871466889
CMC_PITT_172	0.776538545642856	0.0859570627332545	0.0447983668236825	0	0.092706024800207	9999	0.654361768615273	0.78363518338187
CMC_PITT_173	0.842551014989466	0.0285281022156138	0.0548413004620491	0	0.074079582332871	9999	0.546198119876927	0.904397817853353
CMC_PITT_174	0.770254282884194	0.0974374922262321	0.0546708181366001	0	0.0776374067529742	9999	0.647228274479846	0.790590020760737
CMC_PITT_175	0.72785666086462	0.0755172653305717	0.0626085206905581	0	0.134017553114251	9999	0.442538329784729	0.982612196779202
CMC_PITT_176	0.642432099665366	0.114071446201465	0.112240108619614	0	0.131256345513555	9999	0.603414950860297	0.825127346808345
CMC_PITT_177	0.733620518177513	0.0836445347338659	0.0864105967363961	0	0.0963243503522252	9999	0.628218421649186	0.807442387067714
CMC_PITT_178	0.732664430198441	0.0714116856450494	0.094615169810756	0	0.101308714345754	9999	0.506005540672412	0.926530650816924
CMC_PITT_179	0.732484968706333	0.100447735799311	0.0460705120480684	0	0.120996783446289	9999	0.513209766777115	0.920146679112324
CMC_PITT_180	0.831625109757508	0.0776960728509942	0.00864138036760357	0	0.0820374370238942	9999	0.59544535560458	0.853032509476773
CMC_PITT_181	0.665147717398218	0.0951325903831911	0.0753780276101994	0	0.164341664608391	9999	0.560467361738378	0.86935000697998
CMC_PITT_182	0.779728620291037	0.0839613002782917	0.0535646110407091	0	0.0827454683899623	9999	0.632734444367722	0.807241780478993
CMC_PITT_183	0.73216783125019	0.102913226435124	0.0968189433596616	0	0.0680999989550242	9999	0.634195537572413	0.800779195455785
AN00142	0.634976153914522	0.16627918700609	0.114209503617205	0	0.0845351554621837	9999	0.57781796910711	0.849108220366993
AN00493	0.297359400879446	0.236631230285034	0.246625984717242	0.0274043118131334	0.191979072305145	9999	0.601015752622611	0.815354256632727
AN00544	0.653379862686196	0.140309374976969	0.146628228317136	0	0.0596825340196992	9999	0.598556489548653	0.830454200217904
AN00764	0.650940377046277	0.142299701877464	0.0943072653457681	0	0.112452655730491	9999	0.550424725313166	0.876451777982163
AN01125	0.554406855368204	0.103979353558609	0.305967069166015	0	0.0356467219071719	9999	0.597309737073327	0.828026582302001
AN01410	0.708246453735794	0.103463935312496	0.104222779482365	0	0.0840668314693458	9999	0.59533562769223	0.838389344951607
AN01570	0.877313664012699	0.0598321768641085	0.0271966446060198	0	0.0356575145171722	9999	0.617563474441457	0.835735943844771
AN01971	0.50547077042114	0.320231259490931	0.11018279960064	0	0.064115170487289	9999	0.446068337393735	0.959387467951035
AN03217	0.73439065807297	0.155237258835161	0.0258170835071777	0	0.0845549995846918	9999	0.381233292518169	1.03440322788503
AN03345	0.561319378283042	0.127977526338929	0.142437725027471	0.0570046939453867	0.111260676405171	9999	0.503347231703404	0.910750089631791
AN03632	0.622280317585198	0.182471994187928	0.148956505508719	0	0.0462911827181548	9999	0.291796019580215	1.08752518576556
AN03935	0.481929830219855	0.231961260236035	0.0803746252019824	0.0446707527519191	0.161063531590208	9999	0.316381251268381	1.05585951797641
AN04479	0.525081581212573	0.183699728185897	0.215518158576386	0	0.0757005320251436	9999	0.574490599576387	0.845760099331156
AN04682	0.546724987096603	0.14956162344476	0.133329537827351	0.0178050065245728	0.152578845106713	9999	0.400087090280125	0.996154825630367
AN05983	0.75838602403617	0.114272534883668	0.0426460522654409	0	0.0846953888147212	9999	0.597452947763226	0.84157497785389
AN06420	0.69601287899634	0.110363448644277	0.130548208452159	0	0.0630754639072236	9999	0.609744933077481	0.822816062473859
AN07176	0.848494278325347	0.0193724385990621	0.0712763833607226	0	0.0608568997148679	9999	0.574815048563083	0.876814698010752
AN07444	0.903541721015054	0.0183622752380203	0.0269435752721391	0	0.051152428474787	9999	0.65135415126375	0.80269414234
AN08043	0.796376527946658	0.0694923693021085	0.0784758048885931	0	0.05565529786264	9999	0.586295987594167	0.857284651863882
AN08161	0.532431369424358	0.0726964166485064	0.301740203204769	0	0.0931320107223668	9999	0.332185307633691	1.05222161570708
AN08166	0.78592190112866	0.075600325512432	0.0638624911368861	0	0.0746152822220218	9999	0.607649057810261	0.834238912065689
AN08792	0.442023266682231	0.236544686769277	0.22383999082519	0.00282253127751116	0.0947695244457913	9999	0.567862209573601	0.848609297254658
AN08873	0.591477868109817	0.126193023727414	0.198774374029846	0	0.0835547341329233	9999	0.557176173246133	0.865787057229892
AN09402	0.679738037101233	0.144524541494895	0.114501153523757	0	0.0612362678801148	9999	0.606182073789135	0.824908962388626
AN09714	0.466069962314083	0.276644631494543	0.156823283166176	0	0.100462123025197	9999	0.577131024804986	0.841313605017124
